city,locality,area_sqft,bhk,bath,floor,age_years,price_lakhs
bangalore,Vajarahalli Metro,1100,2,2,10,3,78.0
bangalore,Silk Institute Metro,1200,3,2,8,2,72.0
bangalore,Nelamangala,2400,4,4,0,5,85.0
bangalore,Tumkur Road,1600,3,3,20,5,110.0
bangalore,TATA New Haven,1150,2,2,14,6,65.0
bangalore,Salarpuria Sattva Opus,1250,2,2,18,2,82.0
bangalore,Brigade Golden Triangle,1450,3,3,12,8,98.0
bangalore,Hoskote,2100,4,4,0,2,75.0
bangalore,Kolar Road,1800,3,3,0,5,62.0
bangalore,Soukya Road Sarjapur,2500,4,4,0,1,125.0
bangalore,Indiranagar 100ft Road,2800,4,4,4,15,650.0
bangalore,Indiranagar 12th Main,2400,3,3,3,20,520.0
