city,locality,area_sqft,bhk,bath,floor,age_years,price_lakhs
kolkata,Ashutosh Mukherjee Road,1600,3,2,6,50,380.00
kolkata,Harish Mukherjee Road Central,1900,3,3,8,40,450.00
kolkata,Sambhu Nath Pandit Street,1400,3,2,10,35,320.00
kolkata,Gokhale Road,1500,2,2,12,30,350.00
kolkata,Bakul Bagan,1450,3,2,6,45,285.00
kolkata,Beltala,1650,3,3,8,40,380.00
kolkata,Ritchie Road,1750,3,3,10,35,420.00
kolkata,Mourya Street,1300,2,2,12,30,285.00
kolkata,Ballygunge Park,2500,4,4,15,25,850.00
kolkata,Lovellock Street,2100,3,3,10,30,680.00
kolkata,Bondel Road Crossing,1500,3,2,12,25,245.00
kolkata,Ballygunge Station Road,1400,3,2,10,30,210.00
kolkata,Ballygunge Gardens,1600,3,3,8,35,265.00
kolkata,Gariahat Junction Area,1500,3,2,10,40,245.00
kolkata,Hindustan Park Area,1800,3,3,6,35,385.00
kolkata,Dover Road,2200,4,4,5,30,520.00
kolkata,Dover Terrace,2000,3,3,4,35,450.00
kolkata,Garcha Road,1700,3,3,6,40,320.00
kolkata,Hazra Road Crossing,1600,3,2,8,45,285.00
kolkata,Rashbehari Avenue Area,1800,3,3,10,40,350.00
kolkata,Sarat Chatterjee Avenue,2400,4,4,12,25,680.00
kolkata,Lake Temple Road,2100,3,3,10,30,550.00
kolkata,Dr Meghnad Saha Sarani,2000,3,3,8,35,480.00
kolkata,Southern Avenue Lake,3000,5,5,15,20,1100.00
kolkata,Keyatala Lane,1900,3,3,6,30,420.00
kolkata,Golpark Area,1700,3,2,10,35,310.00
kolkata,Kankulia Road Crossing,1500,3,2,8,30,225.00
kolkata,Dhakuria Crossing,1350,2,2,10,25,165.00
kolkata,Lake Gardens Station,1400,3,2,6,30,185.00
kolkata,Jodhpur Park Crossing,1700,3,3,4,35,245.00
kolkata,Selimpur Road,1300,2,2,5,30,125.00
kolkata,Golf Green Central,1500,3,3,6,25,145.00
kolkata,Netaji Nagar Area,1200,2,2,10,30,95.00
kolkata,Gandhi Colony,1100,2,1,8,35,75.00
kolkata,Moore Avenue,1450,3,3,12,20,125.00
kolkata,Kudghat Metro Area,1300,3,2,14,15,105.00
kolkata,Regent Park Area,1400,3,3,10,18,115.00
kolkata,Tollygunge Tram Depot Area,1350,2,2,12,25,110.00
kolkata,Prince Anwar Shah Crossing,1700,3,3,25,5,245.00
kolkata,South City Mall Area,1900,4,3,35,8,380.00
kolkata,Dakshinapan Area,1500,3,2,10,20,165.00
kolkata,Jadavpur 8B Bus Stand Area,1400,3,2,5,30,125.00
kolkata,Sulekha Area,1200,2,2,4,35,95.00
kolkata,Pal Bazar Area,1100,2,1,3,40,75.00
kolkata,Bijoygarh Market Area,1150,2,2,4,45,85.00
kolkata,Patuli Market Area,1400,3,3,12,12,115.00
kolkata,Bagha Jatin Market Area,1200,2,2,5,25,92.00
kolkata,Garfa Main Road Area,1300,3,2,10,20,105.00
kolkata,Haltu Crossing Area,1250,2,2,8,15,95.00
kolkata,Ruby Bypass Crossing,1800,3,3,20,10,210.00
kolkata,Anandapur,1600,3,3,15,8,185.00
kolkata,Chowbaga,1400,3,2,12,5,92.00
kolkata,Arupota,1300,3,2,10,4,78.00
kolkata,Bantala,1500,4,3,2,6,55.00
kolkata,Topsia Bypass Crossing,1700,3,3,18,10,165.00
kolkata,Picnic Garden Bypass Crossing,1450,3,3,14,12,115.00
kolkata,Tiljala Crossing Area,1200,2,2,10,15,85.00
kolkata,Ballygunge Phari Crossing,1650,3,3,8,25,245.00
kolkata,Bondel Road Bridge Area,1400,3,2,10,20,185.00
kolkata,Gariahat Flyover Area,1550,3,3,5,30,225.00
kolkata,Lake Gardens Flyover Area,1450,3,2,4,35,175.00
kolkata,Dhakuria Flyover Area,1350,2,2,6,30,145.00
kolkata,Bijon Setu Area,1250,2,2,8,25,125.00
kolkata,Jadavpur Flyover Area,1400,3,2,10,20,135.00
kolkata,Ajaynagar Crossing Area,1600,3,3,15,10,165.00
kolkata,Patuli Floating Market Area,1500,3,3,12,8,145.00
kolkata,Santoshpur Lake Area,1400,3,2,10,20,125.00
kolkata,Bagha Jatin Park Area,1300,3,2,8,25,110.00
kolkata,Garia 5 Number Bus Stand Area,1200,2,2,10,15,85.00
kolkata,Kamalgazi Flyover Area,1350,3,2,12,5,75.00
kolkata,Narendrapur Ramakrishna Mission Area,1500,3,3,10,10,95.00
kolkata,Sonarpur Bazar Area,1250,3,2,8,15,65.00
kolkata,Baruipur Railway Station Area,1400,3,3,5,20,55.00
kolkata,Rajpur Market Area,1300,3,2,6,25,52.00
kolkata,Garia Station Road Area,1200,2,2,10,20,58.00
kolkata,Patuli Fire Station Area,1450,3,3,12,12,115.00
kolkata,Bagha Jatin Station Road Area,1150,2,2,10,30,68.00
kolkata,Santoshpur Station Road Area,1250,3,2,8,25,88.00
kolkata,Dhakuria Station Road Area,1100,2,2,6,40,75.00
kolkata,Lake Gardens Flyover South,1400,3,3,5,30,165.00
kolkata,Prince Anwar Shah Road North,1600,3,3,18,10,210.00
kolkata,Prince Anwar Shah Road South,1700,3,3,22,8,245.00
kolkata,Golf Green Phase III,1600,4,3,12,20,185.00
kolkata,Tollygunge Metro Area,1500,3,3,15,15,195.00
kolkata,Kudghat Metro North,1350,3,2,12,20,125.00
kolkata,Regent Estate,1450,3,3,10,25,115.00
kolkata,Regent Grove Area,1650,3,3,20,12,185.00
kolkata,Naktala Metro Area,1400,3,3,14,15,125.00
kolkata,Bansdroni Metro South,1300,3,2,12,20,110.00
kolkata,Garia Metro Area North,1250,2,2,15,10,95.00
kolkata,Garia Metro Area South,1350,3,2,18,8,115.00
kolkata,New Town Action Area I North,1550,3,3,20,5,155.00
kolkata,New Town Action Area I South,1650,3,3,25,4,175.00
kolkata,New Town Action Area II North,1800,4,3,22,3,195.00
kolkata,New Town Action Area II South,1900,4,4,28,2,225.00
kolkata,New Town Action Area III North,2200,4,4,30,1,285.00
kolkata,New Town Action Area III South,2400,4,4,35,1,320.00
kolkata,Rajarhat Chowmatha Area,1300,3,2,10,12,85.00
kolkata,Lauhati Crossing Area,1200,2,2,8,15,65.00
kolkata,Baguiati Crossing Area,1150,2,2,12,20,82.00
kolkata,Kaikhali Crossing Area,1250,3,2,10,15,88.00
kolkata,Dum Dum Park Crossing Area,1450,3,3,8,25,115.00
kolkata,Lake Town Crossing Area,1550,3,3,10,20,145.00
kolkata,Salt Lake Karunamoyee Area,1700,3,3,12,15,185.00
kolkata,Salt Lake City Centre Area,2000,4,3,15,10,285.00
kolkata,Salt Lake Ultadanga Area,1600,3,3,10,20,155.00
kolkata,Salt Lake Sector V Central,1800,4,3,25,5,225.00
kolkata,Salt Lake Sector V North,1700,3,3,22,4,195.00
kolkata,Salt Lake Sector V South,1650,3,3,20,6,185.00
kolkata,Phoolbagan Crossing Area,1500,3,2,12,15,165.00
kolkata,Kankurgachi Crossing Area,1600,3,3,10,20,195.00
kolkata,Maniktala Crossing Area,1400,3,2,8,30,145.00
kolkata,Girish Park Crossing Area,1300,2,2,6,40,115.00
kolkata,Shyam Bazar Crossing Area,1450,3,2,5,50,145.00
kolkata,Hatibagan Crossing Area,1200,2,2,4,45,98.00
kolkata,Burrabazar Crossing Area,1100,2,1,6,60,165.00
kolkata,College Street Crossing Area,1250,3,2,5,55,145.00
kolkata,Bowbazar Crossing Central,1350,3,3,4,50,185.00
kolkata,Sealdah Station Area,1150,2,2,8,40,125.00
kolkata,Bhowanipore Crossing Area,1600,3,3,10,30,245.00
kolkata,Hazra Crossing Central,1500,3,2,12,35,210.00
kolkata,Rashbehari Crossing Central,1700,3,3,15,25,285.00
kolkata,Gariahat Crossing Central,1800,3,3,12,20,350.00
kolkata,Ballygunge Phari Central,1600,3,2,14,25,265.00
kolkata,Ruby Crossing Central,1900,4,3,25,8,320.00
kolkata,Patuli Crossing Central,1500,3,3,15,10,145.00
kolkata,Santoshpur Crossing Central,1400,3,2,12,15,125.00
kolkata,Bagha Jatin Crossing Central,1300,3,2,10,20,105.00
kolkata,Garia Crossing Central,1250,2,2,12,15,95.00
kolkata,Narendrapur Crossing Central,1350,3,2,15,8,82.00
kolkata,Sonarpur Crossing Central,1200,2,2,10,12,65.00
kolkata,Baruipur Crossing Central,1150,2,1,8,15,48.00
kolkata,Rajpur Crossing Central,1100,2,1,6,18,45.00
