city,locality,area_sqft,bhk,bath,floor,age_years,price_lakhs
mumbai,wadhwa promenade,1000,2,2,18,6,310.0
mumbai,omkar 1973,3500,5,6,40,5,3500.0
mumbai,omkar alta monte,1500,3,3,40,7,390.0
mumbai,omkar ananta,950,2,2,25,10,185.0
mumbai,sunteck city,1100,2,2,30,5,295.0
mumbai,sunteck world,850,2,2,20,3,115.0
mumbai,sunteck signia isle,2400,4,4,25,8,1250.0
mumbai,sunteck signia waterfront,1800,3,3,20,10,480.0
mumbai,db orchid woods,1400,3,3,35,12,350.0
mumbai,db orchid heights,2200,4,4,40,15,950.0
mumbai,ajmera i land,1250,3,2,30,8,320.0
mumbai,ajmera aeon,1350,3,3,35,6,380.0
mumbai,ajmera zeon,1450,3,3,40,5,420.0
mumbai,hiranandani lighthall,1100,2,2,20,10,350.0
mumbai,hiranandani fairway,2100,4,4,25,12,850.0
mumbai,hiranandani tivoli,1300,3,3,18,15,480.0
mumbai,hiranandani evora,1600,3,3,22,8,650.0
mumbai,hiranandani amalfi,1800,3,3,25,6,780.0
mumbai,bandra reclamation,1400,3,3,12,20,650.0
mumbai,bandra mount mary,2500,4,4,8,25,1850.0
mumbai,bandra carter road,2200,4,4,10,15,1500.0
mumbai,bandra pali hill,2800,4,5,6,28,2400.0
mumbai,bandra sherly rajan,1200,3,2,10,22,480.0
mumbai,bandra rizvi complex,1100,2,2,12,18,390.0
mumbai,bandra linking road,1500,3,3,15,20,750.0
mumbai,andheri lokhandwala,1600,3,3,14,15,550.0
mumbai,andheri seven bungalows,1400,3,3,10,22,480.0
mumbai,andheri yari road,1300,3,2,8,25,420.0
mumbai,andheri versova,1800,3,3,12,18,720.0
mumbai,andheri jb nagar,1000,2,2,10,28,260.0
mumbai,andheri saki naka,850,2,1,12,25,185.0
mumbai,andheri marol,950,2,2,15,20,220.0
mumbai,worli seaface rd,3000,5,5,25,20,1800.0
mumbai,worli hill road,2100,4,4,15,25,1100.0
mumbai,worli naka road,1200,3,3,20,15,450.0
mumbai,worli g b road,1500,3,3,18,22,650.0
mumbai,powai hiranandani road,1400,3,3,22,12,480.0
mumbai,powai chandivali road,1200,3,2,20,15,350.0
mumbai,powai lake road,1600,3,3,25,10,580.0
mumbai,chembur station rd,1000,2,2,12,25,245.0
mumbai,chembur diamond garden rd,1300,3,3,15,18,380.0
mumbai,chembur s t road,1100,2,2,14,20,220.0
mumbai,ghatkopar east station rd,900,2,2,12,25,210.0
mumbai,ghatkopar west station rd,850,2,2,10,28,195.0
mumbai,mulund west station rd,1100,3,2,14,22,280.0
mumbai,borivali west station rd,1250,3,3,12,25,420.0
mumbai,kandivali east station rd,1050,2,2,18,15,225.0
mumbai,malad west station rd,1000,2,2,15,18,245.0
mumbai,andheri west station rd,1200,3,3,12,20,380.0
mumbai,dadar station east rd,1400,3,3,10,28,550.0
mumbai,parel station west rd,1150,2,2,25,12,390.0
mumbai,sion east station rd,1050,2,2,12,25,265.0
mumbai,vashi station rd,1200,3,3,15,15,320.0
mumbai,kharghar station rd,1100,2,2,20,12,195.0
mumbai,nerul station rd,1300,3,3,14,18,350.0
mumbai,belapur station rd,1400,3,3,12,20,410.0
mumbai,seawoods station rd,1500,3,3,18,15,480.0
mumbai,airoli station rd,950,2,2,10,12,145.0
mumbai,koparkhairane station rd,1000,2,2,12,10,165.0
mumbai,sanpada station rd,1150,2,2,14,8,225.0
mumbai,juinagar station rd,1050,2,2,11,10,195.0
mumbai,panvel station rd,1200,3,3,10,12,165.0
mumbai,thane station rd east,1150,2,2,15,15,185.0
mumbai,mulund west park road,1350,3,3,18,10,380.0
mumbai,bhandup west station rd,900,2,2,12,20,165.0
mumbai,kanjurmarg east rd,1050,2,2,15,12,195.0
mumbai,vikhroli west station rd,850,2,2,14,22,175.0
mumbai,ghatkopar east l b s road,1200,3,3,12,25,310.0
mumbai,vikhroli west l b s road,1100,2,2,15,20,245.0
mumbai,bhandup west l b s road,950,2,2,18,18,185.0
mumbai,mulund west l b s road,1300,3,3,20,15,350.0
mumbai,kurla west l b s road,1000,2,2,12,28,195.0
mumbai,sion west l b s road,1150,2,2,10,30,285.0
mumbai,matunga west l b s road,1250,3,2,8,28,420.0
mumbai,bandra west s v road,1400,3,3,12,25,650.0
mumbai,khar west s v road,1500,3,3,10,22,780.0
mumbai,santacruz west s v road,1300,3,3,9,20,550.0
mumbai,vile parle west s v road,1450,3,3,11,18,610.0
mumbai,andheri west s v road,1350,3,3,14,15,520.0
mumbai,jogeshwari west s v road,1100,2,2,18,12,295.0
mumbai,goregaon west s v road,1200,3,2,20,10,340.0
mumbai,malad west s v road,1150,2,2,22,8,310.0
mumbai,kandivali west s v road,1050,2,2,15,12,265.0
mumbai,borivali west s v road,1300,3,3,12,15,420.0
mumbai,dahisar west s v road,900,2,2,10,20,185.0
mumbai,mira road s v road,800,2,1,12,18,115.0
mumbai,worli naka s v road,1200,3,3,25,12,550.0
mumbai,byculla east s v road,1100,2,2,18,25,320.0
mumbai,mumbai central s v road,1250,3,3,15,28,480.0
mumbai,grant road s v road,1000,2,2,14,30,420.0
mumbai,charni road s v road,1150,2,2,12,28,510.0
mumbai,marine lines s v road,1400,3,3,10,30,750.0
mumbai,churchgate s v road,1600,3,3,8,30,1200.0
mumbai,cst station s v road,1500,3,3,9,30,1100.0
mumbai,bandra east bkc road,1800,3,3,15,10,850.0
mumbai,kurla east bkc road,1400,3,3,12,15,420.0
mumbai,sion east bkc road,1300,3,2,10,20,380.0
mumbai,santacruz east bkc road,1500,3,3,14,12,450.0
mumbai,wadala east bkc road,1250,3,3,18,10,320.0
mumbai,chembur east bkc road,1100,2,2,20,15,260.0
mumbai,ghatkopar east bkc road,1200,3,2,22,12,295.0
mumbai,kalina bkc road,1050,2,2,15,18,245.0
mumbai,vakola bkc road,950,2,1,12,22,195.0
mumbai,anushakti nagar road east,1100,2,2,10,25,210.0
mumbai,trombay road east,1000,2,1,8,28,155.0
mumbai,govandi road east,850,2,1,12,20,135.0
mumbai,mankhurd road east,750,1,1,10,25,95.0
mumbai,vikhroli road east,900,2,2,14,18,185.0
mumbai,kanjurmarg road east,1050,2,2,18,12,210.0
mumbai,bhandup road east,800,2,1,15,20,155.0
mumbai,mulund road east,1150,2,2,20,15,245.0
mumbai,thane road east,1250,3,3,12,18,220.0
mumbai,airoli road east,1100,2,2,14,12,165.0
mumbai,rabale road east,1000,2,1,12,15,145.0
mumbai,ghansoli road east,1050,2,2,15,10,165.0
mumbai,koparkhairane road east,1150,3,2,12,12,195.0
mumbai,vashi road east,1400,3,3,18,15,450.0
mumbai,sanpada road east,1250,2,2,20,12,320.0
mumbai,juinagar road east,1100,2,2,15,10,245.0
mumbai,nerul road east,1350,3,3,18,12,380.0
mumbai,belapur road east,1450,3,3,15,15,450.0
mumbai,seawoods road east,1550,3,3,22,10,550.0
mumbai,kharghar road east,1200,2,2,25,8,245.0
mumbai,panvel road east,1300,3,3,15,12,195.0
